"Show on Grid","Show on Grid"
Position,Position
"Customer Group Catalog Relation","Customer Group Catalog Relation"
"Relation Information","Relation Information"
"Relation Name","Relation Name"
"For internal use","For internal use"
"Parent Attribute","Parent Attribute"
"Attribute Options","Attribute Options"
"Dependent Attributes","Dependent Attributes"
"Dependent attributes should be configured on the same checkout step as the parent attribute","Dependent attributes should be configured on the same checkout step as the parent attribute"
"Add New Relation","Add New Relation"
"Attribute Codes","Attribute Codes"
"Edit Order Attributes","Edit Order Attributes"
